ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,km_per_driving_day,percent_sessions_in_last_month,monthly_drives_per_session_ratio
10721,retained,60,50,174.8998996,906,303,0,4678.720235,723.7115722,28,26,iPhone,179.95077826923077,0.3430533701690015,0.8333333333333334
10722,retained,6,6,42.01444969,2203,172,0,5358.968356,412.9164591,2,2,iPhone,2679.484178,0.1428080111549832,1.0
10723,retained,7,6,124.5485282,2779,17,0,2801.301528,372.5655362,30,27,iPhone,103.75190844444444,0.056202992529621874,0.8571428571428571
10724,retained,42,35,235.1627277,3105,30,33,1994.025701,1244.235338,7,4,Android,498.50642525,0.17859973138932084,0.8333333333333334
10725,,95,76,130.2548912,3484,40,0,8889.77766066,4668.8217213,1,0,iPhone,0.0,0.7293392142497909,0.8
10726,churned,41,34,306.1237964,1348,54,37,834.3156698,612.5659059,4,4,Android,208.57891745,0.13393274381853967,0.8292682926829268
10727,retained,17,15,131.3525267,1489,46,0,3241.244523,482.3711724,24,19,Android,170.591817,0.12942271022183544,0.8823529411764706
10728,retained,25,21,25.41113043,2918,189,0,2398.419007,1510.548767,16,10,Android,239.8419007,0.9838208523964512,0.84
10729,retained,214,173,392.2221775,1554,664,0,1620.522761,929.0326747,20,16,iPhone,101.2826725625,0.545609127367613,0.8084112149532711
10730,retained,97,78,239.9365531,810,15,9,3495.888912,2198.340583,9,5,iPhone,699.1777824,0.40427354126227133,0.8041237113402062
10731,churned,165,134,200.6627553,2133,0,0,2741.768651,542.7556429,17,14,iPhone,195.84061792857142,0.822275163885383,0.8121212121212121
10732,retained,46,37,165.4328749,1052,40,0,4405.955942,1613.789051,21,14,Android,314.7111387142857,0.2780583969649674,0.8043478260869565
10733,retained,14,12,43.60484132,3357,51,125,4505.341057,3625.174567,7,1,iPhone,4505.341057,0.32106526652073136,0.8571428571428571
10734,retained,165,133,201.3146877,460,621,0,4633.793157,670.6321173,10,6,Android,772.2988595,0.8196123287630344,0.806060606060606
10735,retained,58,47,108.2119793,3346,88,0,4610.837463,3253.211238,7,4,iPhone,1152.70936575,0.5359850210225293,0.8103448275862069
10736,retained,49,49,70.51120782,1801,72,0,5101.324301,2636.452618,15,13,Android,392.4095616153846,0.69492498448029,1.0
10737,retained,43,34,78.34282772,3320,117,9,2167.437454,777.7480523,24,21,Android,103.21130733333332,0.5488696445025383,0.7906976744186046
10738,churned,2,2,246.5136311,2774,2,60,2276.449818,1493.882212,1,1,Android,2276.449818,0.008113141618479855,1.0
10739,churned,24,20,151.149087,1669,9,0,2886.271933,2289.84449,21,18,Android,160.34844072222222,0.15878362533542792,0.8333333333333334
10740,churned,8,7,256.8354942,2547,82,1,8889.77766066,3128.353191,9,9,iPhone,987.7549150666667,0.03114834273556571,0.875
10741,retained,42,37,75.34281471,1134,114,24,3502.668757,2542.396447,18,10,iPhone,350.2668757,0.5574519635569904,0.8809523809523809
10742,retained,17,16,26.30502088,3414,280,21,8024.270529,4257.900603,7,4,Android,2006.06763225,0.6462644556547488,0.9411764705882353
10743,retained,217,174,454.34351188399995,2263,535,189,2331.682912,491.3235337,27,25,iPhone,93.26731648,0.4775914911546709,0.8018433179723502
10744,retained,107,86,129.7225056,873,28,198,4194.940876,2541.005225,8,6,iPhone,699.1568126666666,0.8248375985731807,0.8037383177570093
10745,retained,101,81,139.2904053,1867,268,46,2995.497814,598.7863323,20,17,Android,176.20575376470586,0.7251037843020763,0.801980198019802
10746,retained,31,25,38.84097264,745,235,0,3619.266677,2299.593913,26,24,Android,150.80277820833334,0.7981262541318276,0.8064516129032258
10747,retained,12,12,27.70219595,1673,0,0,8889.77766066,4668.8217213,29,25,Android,355.591769424,0.43317865564372343,1.0
10748,retained,168,135,271.6471421,3124,202,6,3653.77038,1111.541867,29,27,iPhone,135.32482888888887,0.61844935566506,0.8035714285714286
10749,retained,16,15,20.46163688,791,213,88,5119.611621,2775.191177,16,16,iPhone,319.9757263125,0.781951126091922,0.9375
10750,retained,16,13,134.7960209,2506,61,109,1081.881659,782.9412151,29,22,Android,49.17643904545454,0.11869786580621534,0.8125
10751,,71,58,241.1918846,975,53,0,5914.388434,4428.352959,4,4,Android,1478.5971085,0.2943714301073959,0.8169014084507042
10752,churned,20,16,72.25044487,999,64,93,6763.723559,4668.8217213,2,0,iPhone,0.0,0.27681490454468394,0.8
10753,retained,150,120,291.8211611,478,146,0,3255.8031,2231.796914,20,16,iPhone,203.48769375,0.5140134438317812,0.8
10754,retained,16,13,94.13015764,2960,0,0,4704.201324,2148.833432,23,16,Android,294.01258275,0.16997740576608686,0.8125
10755,retained,54,48,71.53279254,2076,159,1,2270.703576,517.2965517,15,15,iPhone,151.3802384,0.7548985309053056,0.8888888888888888
10756,retained,243,201,454.34351188399995,1341,0,20,4951.49547,2262.13706,29,20,iPhone,247.5747735,0.5348144347953228,0.8271604938271605
10757,churned,38,30,205.6436764,835,803,65,2857.898599,2299.703463,4,3,Android,952.6328663333334,0.18478564799671127,0.7894736842105263
10758,retained,10,9,23.3965183,1891,159,37,1688.096408,744.6349823,22,21,iPhone,80.38554323809524,0.42741402253855865,0.9
10759,retained,45,36,141.0260957,2596,121,5,3363.041078,1978.543558,20,12,iPhone,280.25342316666666,0.31908988032773,0.8
10760,retained,26,21,107.0112671,2644,53,0,8879.768828,1668.19098,9,9,Android,986.6409808888889,0.2429650699837382,0.8076923076923077
10761,retained,68,55,80.09847086,1036,131,16,2446.526003,1732.173122,17,11,Android,222.41145481818182,0.8489550333470622,0.8088235294117647
10762,,15,15,34.99941533,720,98,43,2005.639867,623.8695877,24,24,Android,83.56832779166668,0.42857858791551423,1.0
10763,retained,64,53,250.3735634,2630,51,120,8423.776872,4640.385961,21,20,iPhone,421.18884360000004,0.25561804182078435,0.828125
10764,retained,77,62,260.5627696,3296,228,24,4703.104601,687.5419504,18,10,iPhone,470.3104601,0.29551420610935963,0.8051948051948052
10765,retained,97,79,163.8511085,1689,177,0,6223.499155,1746.272376,2,2,Android,3111.7495775,0.5920008774307437,0.8144329896907216
10766,retained,111,89,129.590942,679,31,51,3566.15633,1904.708746,22,22,Android,162.098015,0.8565413468481461,0.8018018018018018
10767,retained,37,37,241.7205656,2635,111,0,2119.593743,1355.62755,5,4,iPhone,529.89843575,0.15306930921727085,1.0
10768,retained,3,3,197.8590536,3248,421,51,8663.074774,3907.959368,27,19,Android,455.9513038947369,0.015162308448441906,1.0
10769,retained,88,73,301.1658781,523,244,0,5157.502202,2002.808047,29,25,Android,206.30008808,0.29219777670423946,0.8295454545454546
10770,retained,32,30,146.1510626,1828,76,10,4956.921226,3120.56314,20,14,iPhone,354.0658018571429,0.21895153843376847,0.9375
10771,retained,5,4,79.50160298,1025,0,21,3422.224396,1884.652332,30,24,iPhone,142.59268316666666,0.06289181365635906,0.8
10772,retained,32,27,66.82522264,1217,420,126,2302.119919,1346.022857,15,15,Android,153.4746612666667,0.4788611056694864,0.84375
10773,retained,90,72,243.1246858,290,8,0,2806.867157,1230.194617,18,15,iPhone,187.12447713333333,0.3701804269848438,0.8
10774,retained,27,23,96.81232122,487,30,66,2465.495573,1242.058036,10,10,Android,246.5495573,0.278890121213437,0.8518518518518519
10775,retained,62,53,131.9598494,3090,0,14,4994.044295,3772.661033,17,13,Android,384.15725346153846,0.46983988146321726,0.8548387096774194
10776,retained,22,17,157.9136375,350,185,5,2226.104324,1808.400324,18,17,Android,130.94731317647057,0.13931665654905834,0.7727272727272727
10777,retained,147,119,210.6601935,2066,72,64,1348.25627,1052.511435,9,7,iPhone,192.60803857142858,0.6978062516590255,0.8095238095238095
10778,retained,32,32,98.13519865,1012,45,5,5410.397761,2061.298288,13,13,Android,416.1844431538462,0.32608075838444334,1.0
10779,retained,243,197,311.5606978,2844,164,0,912.713124,722.3830933,2,2,iPhone,456.356562,0.7799443309630435,0.8106995884773662
10780,retained,24,20,71.91991955,2116,34,0,2900.950107,1394.858081,0,0,iPhone,0.0,0.33370448896727106,0.8333333333333334
10781,churned,243,201,454.34351188399995,2839,375,47,2005.001199,1227.10759,1,1,iPhone,2005.001199,0.5348144347953228,0.8271604938271605
10782,churned,42,34,320.2999606,411,91,94,4401.772867,2422.378672,5,5,iPhone,880.3545733999999,0.13112708450330043,0.8095238095238095
10783,retained,49,43,82.04096198,1895,27,0,2613.382466,994.3698049,21,13,iPhone,201.02942046153845,0.5972626212250565,0.8775510204081632
10784,retained,33,28,126.279298,3310,147,0,7056.987513,4668.8217213,11,11,Android,641.5443193636364,0.2613254945398889,0.8484848484848485
10785,churned,65,52,90.11203568,2002,176,0,3064.943134,281.1685866,0,0,iPhone,0.0,0.7213242882540548,0.8
10786,retained,45,37,119.1727584,2369,302,6,2909.845393,1981.384155,29,21,iPhone,138.56406633333333,0.3776030747644421,0.8222222222222222
10787,retained,43,35,56.92504582,1507,195,0,2640.087071,1475.982632,16,16,iPhone,165.0054419375,0.7553792777957222,0.813953488372093
10788,retained,31,27,213.2280198,849,28,0,2831.95398,1374.838281,23,17,Android,166.5855282352941,0.14538426998982992,0.8709677419354839
10789,retained,149,119,203.2669042,1953,230,0,2539.177474,933.9323754,30,28,iPhone,90.68490978571428,0.733026365440164,0.7986577181208053
10790,retained,161,130,212.070835,3109,100,54,4417.073489,2066.56051,18,14,iPhone,315.50524921428575,0.7591802993561091,0.8074534161490683
10791,retained,86,69,122.0787141,1035,156,23,3772.236148,1522.457081,11,9,iPhone,419.1373497777778,0.7044635146595143,0.8023255813953488
10792,retained,25,21,154.67446,919,40,0,2278.614875,509.2028156,29,22,iPhone,103.57340340909091,0.16162978684393015,0.84
10793,,117,95,366.9109909,312,9,50,2352.858618,1087.04592,12,12,iPhone,196.07155150000003,0.3188784280160412,0.811965811965812
10794,churned,128,103,151.9137788,1547,452,11,4618.433553,3603.845501,1,0,iPhone,0.0,0.842583214051417,0.8046875
10795,churned,49,49,336.9147629,527,8,0,5242.038956,4123.997227,9,4,iPhone,1310.509739,0.14543737881424845,1.0
10796,retained,41,34,118.2548389,2084,850,0,4730.107865,3183.185454,30,24,Android,197.08782770833332,0.346708856748525,0.8292682926829268
10797,retained,24,20,108.0036458,1552,16,42,4764.444905,2122.39541,26,18,iPhone,264.6913836111111,0.22221472082935925,0.8333333333333334
10798,retained,45,36,126.4439992,1537,112,20,1211.608633,469.9878928,29,21,iPhone,57.695649190476196,0.35588877514718786,0.8
10799,churned,161,134,237.4636322,2742,75,35,2055.002355,970.0671562,2,2,Android,1027.5011775,0.6779985571196868,0.8322981366459627
10800,retained,10,10,254.2740504,3172,53,129,5975.455457,794.2555018,21,19,iPhone,314.49765563157894,0.03932764662484804,1.0
10801,retained,56,46,359.2182701,1790,111,9,3548.273208,2306.519138,15,11,iPhone,322.57029163636366,0.15589407516608383,0.8214285714285714
10802,retained,94,75,204.6514663,40,44,19,1978.323078,692.5945131,25,24,iPhone,82.43012825,0.45931750062423077,0.7978723404255319
10803,retained,131,106,147.9605324,1257,162,142,6353.105102,1684.746925,26,23,Android,276.22196095652174,0.8853712397158149,0.8091603053435115
10804,retained,20,16,114.1012398,86,79,0,8367.201701,4668.8217213,7,7,iPhone,1195.3145287142856,0.1752829332534562,0.8
10805,churned,174,142,183.5534907,1918,0,0,2005.945987,1210.221401,0,0,iPhone,0.0,0.947952552340101,0.8160919540229885
10806,churned,19,19,42.75718511,534,7,52,4244.66667,3024.513976,4,1,iPhone,4244.66667,0.44436975799785056,1.0
10807,retained,91,75,269.3435886,844,10,43,1356.242009,265.0078031,21,19,iPhone,71.38115836842105,0.3378584226674999,0.8241758241758241
10808,churned,156,126,177.1387583,1584,0,50,2565.921537,1746.738537,3,0,iPhone,0.0,0.8806655386835236,0.8076923076923077
10809,retained,10,10,159.0622692,289,0,0,8889.77766066,4668.8217213,30,20,Android,444.48971178,0.06286846057392975,1.0
10810,retained,87,69,306.4597935,994,1,54,3114.832133,1822.309899,23,14,iPhone,222.4880095,0.28388715859393804,0.7931034482758621
10811,retained,117,100,290.6317194,666,33,11,2641.16305,1951.875815,17,12,Android,220.09692083333334,0.40257133750418844,0.8547008547008547
10812,retained,7,7,54.61134028,3040,62,38,4292.262665,975.2866342,20,17,iPhone,252.48603911764707,0.12817850585812432,1.0
10813,retained,46,41,110.1714508,910,63,46,7209.885887,2949.43047,14,14,iPhone,514.9918490714286,0.41753103608943304,0.8913043478260869
10814,retained,173,139,293.8126887,2524,0,36,4964.526488,1271.051751,23,20,iPhone,248.2263244,0.588810513138332,0.8034682080924855
10815,churned,14,14,100.2856778,1092,99,0,2560.858455,1608.558992,22,16,iPhone,160.0536534375,0.13960119039051855,1.0
10816,retained,243,201,409.2559357,829,72,23,8889.77766066,4034.247719,26,21,iPhone,423.3235350285714,0.5937604779863918,0.8271604938271605
10817,retained,1,1,147.218181,2431,0,0,4297.7537,2745.54764,14,14,Android,306.98240714285714,0.006792639286855474,1.0
10818,churned,103,83,408.7289092,3440,402,0,3215.655028,2153.541743,12,12,iPhone,267.9712523333333,0.2520007703922892,0.8058252427184466
10819,,218,175,408.7646006,1177,334,2,2966.851189,935.7832849,22,22,iPhone,134.85687222727273,0.5333142832818973,0.8027522935779816
10820,churned,109,90,271.4987078,794,15,0,8889.77766066,4668.8217213,2,2,iPhone,4444.8971178,0.4014752073158855,0.8256880733944955
10821,churned,142,123,224.9699685,1566,77,8,4391.79114,2700.440312,21,16,iPhone,274.48694625,0.6311953588596426,0.8661971830985915
10822,churned,65,56,162.6001901,1490,102,0,2123.232053,947.5494734,3,3,iPhone,707.7440176666668,0.39975353017745335,0.8615384615384616
10823,churned,3,3,5.337894926,2306,350,0,8052.855354,2154.438246,30,27,iPhone,298.253902,0.5620193056606451,1.0
10824,retained,91,73,128.6943759,21,0,12,3687.718304,776.5397973,21,15,iPhone,245.84788693333334,0.7071016069164526,0.8021978021978022
10825,,22,20,32.38543974,3315,0,0,3629.39618,2885.065245,20,14,iPhone,259.2425842857143,0.6793176247295878,0.9090909090909091
10826,retained,92,74,247.0366327,124,0,16,2554.341501,586.1332284,3,3,iPhone,851.4471669999999,0.3724144026514655,0.8043478260869565
10827,retained,2,2,16.66600521,3073,0,34,2696.049798,2141.977444,5,5,iPhone,539.2099596,0.12000476267701826,1.0
10828,retained,207,169,308.1295959,2035,120,23,4243.557144,951.6699082,23,15,iPhone,282.90380960000005,0.6717952535373444,0.8164251207729468
10829,retained,100,100,208.9937,2263,40,49,5458.785719,4130.551901,6,5,iPhone,1091.7571438,0.47848332270302885,1.0
10830,churned,243,201,430.2958156,1101,47,0,6454.768669,3174.701022,6,2,iPhone,3227.3843345,0.5647277784032441,0.8271604938271605
10831,retained,118,95,163.7940601,1372,18,28,2049.573229,1389.811327,13,7,Android,292.7961755714286,0.720416844957371,0.8050847457627118
10832,retained,243,201,311.7971386,1432,151,126,8889.77766066,3375.151509,18,16,iPhone,555.612139725,0.779352886595092,0.8271604938271605
10833,retained,202,162,256.8672735,2022,85,137,2947.870484,1617.439212,17,13,Android,226.759268,0.7863983498076877,0.801980198019802
10834,,127,104,185.8409224,1060,173,0,3705.796613,1383.938358,10,4,iPhone,926.44915325,0.6833801638513606,0.8188976377952756
10835,retained,44,36,170.8426916,469,62,183,1369.105596,1057.803102,29,22,Android,62.23207254545455,0.2575468671672462,0.8181818181818182
10836,churned,45,37,166.3976574,1345,221,0,4874.891819,3462.444059,4,4,Android,1218.72295475,0.2704364995465375,0.8222222222222222
10837,retained,10,8,107.2603798,3011,0,0,5904.954473,3939.567794,25,22,iPhone,268.4070215,0.09323107021107155,0.8
10838,churned,198,163,283.9648559,252,302,16,1056.979213,703.5496271,1,1,Android,1056.979213,0.6972693834680971,0.8232323232323232
10839,retained,42,38,209.4697207,334,98,0,3051.549002,1874.099875,31,25,Android,122.06196008,0.20050630639906133,0.9047619047619048
10840,churned,62,52,134.927213,2287,23,0,2427.755344,1106.104056,4,1,iPhone,2427.755344,0.45950700841942094,0.8387096774193549
10841,retained,27,23,135.0825113,2527,353,0,8889.77766066,1701.804531,1,1,iPhone,8889.7942356,0.1998778357032218,0.8518518518518519
10842,retained,128,103,281.6598442,2779,215,0,6104.709852,965.5963606,2,2,iPhone,3052.354926,0.45444887738100936,0.8046875
10843,churned,120,120,138.0420283,416,201,56,5006.730932,2273.461187,8,8,Android,625.8413665,0.8693004694136329,1.0
10844,retained,18,15,145.9694344,635,2,2,579.0397539,279.9568802,20,20,iPhone,28.951987695000003,0.1233134873337565,0.8333333333333334
10845,retained,120,96,269.529976,423,0,0,5616.917822,1753.285317,5,4,Android,1404.2294555,0.4452194957343075,0.8
10846,retained,21,16,163.5521403,1879,122,222,2529.490991,1435.44453,10,10,iPhone,252.9490991,0.12839942027955228,0.7619047619047619
10847,retained,118,97,144.8232,2791,0,0,1446.407814,708.3881244,11,11,iPhone,131.49161945454546,0.8147865811555054,0.8220338983050848
10848,retained,73,58,169.7984609,2844,9,3,3441.534619,2555.289275,31,22,Android,156.43339177272728,0.42992144694993517,0.7945205479452054
10849,retained,74,61,284.0259544,1445,56,0,8889.77766066,3082.993064,19,14,iPhone,634.9853025428572,0.26053956990065835,0.8243243243243243
10850,churned,143,119,433.1324668,1052,66,0,8889.77766066,4668.8217213,8,3,Android,2963.2647452,0.3301530385299669,0.8321678321678322
10851,retained,1,1,149.6224147,1306,121,0,1185.487859,320.3912423,18,12,Android,98.79065491666667,0.0066834905853180296,1.0
10852,retained,7,6,133.4332776,3131,0,0,3296.141192,2056.277434,11,6,iPhone,549.3568653333333,0.05246067642124681,0.8571428571428571
10853,retained,12,12,290.4699656,2350,29,0,5266.219163,3657.933942,14,14,iPhone,376.15851164285715,0.04131236072966299,1.0
10854,retained,39,33,94.7310105,3229,250,79,7814.669999,2020.718912,26,18,iPhone,434.14833327777774,0.4116920087113396,0.8461538461538461
10855,churned,23,22,269.7846933,3348,50,102,4413.744769,1690.112624,7,7,Android,630.5349669999999,0.08525316880904006,0.9565217391304348
10856,retained,66,66,195.3633928,3129,0,17,1808.199986,1038.100439,10,10,Android,180.81999860000002,0.33783197073960725,1.0
10857,churned,15,12,77.46928372,1004,149,0,5096.770298,3170.960904,4,4,iPhone,1274.1925745,0.19362512830523945,0.8
10858,retained,82,66,90.14441606,1386,47,0,7213.799198,2270.702777,30,20,iPhone,360.68995989999996,0.9096514635517846,0.8048780487804879
10859,retained,24,24,27.59850353,2683,217,0,3677.279441,1987.730399,16,16,iPhone,229.8299650625,0.8696123677108663,1.0
10860,churned,17,17,59.15818739,845,93,11,5231.867078,1987.736097,5,5,Android,1046.3734156,0.287365126452026,1.0
10861,retained,12,10,48.25427004,2197,38,75,5763.772968,1190.896139,21,17,iPhone,339.04546870588234,0.24868265523554067,0.8333333333333334
10862,retained,17,17,103.1266774,1053,0,61,2335.890241,998.5610218,5,5,iPhone,467.17804820000003,0.1648458035165981,1.0
10863,retained,51,41,454.34351188399995,707,0,30,438.677993,127.2286593,1,0,iPhone,0.0,0.11224500483358625,0.803921568627451
10864,churned,20,16,121.0371251,408,179,94,8889.77766066,4668.8217213,5,1,iPhone,8889.7942356,0.16523855786789504,0.8
10865,,140,116,210.6969503,2073,300,38,3336.068006,652.4774434,28,19,Android,175.58252663157896,0.6644614447464074,0.8285714285714286
10866,churned,10,9,30.53388057,1087,164,46,4264.138101,3311.990105,1,1,Android,4264.138101,0.3275050472891792,0.9
10867,retained,50,50,140.8739326,228,536,0,8373.370932,2298.963019,6,3,iPhone,2791.123644,0.3549272677860915,1.0
10868,retained,0,0,261.6936068,2315,277,0,2894.311645,1622.141677,21,21,Android,137.82436404761907,0.0,
10869,retained,6,5,91.25930432,3364,27,78,2567.967363,92.59722589,12,11,Android,233.45157845454548,0.06574672078324255,0.8333333333333334
10870,retained,241,193,260.7071319,3153,24,20,5744.851649,2296.292604,8,3,iPhone,1914.9505496666668,0.924408926766303,0.8008298755186722
10871,retained,53,43,193.5500043,136,74,0,4032.255983,1025.844837,28,18,iPhone,224.01422127777778,0.27383104532434255,0.8113207547169812
10872,retained,89,75,111.9296841,379,0,74,3877.744474,830.8289801,29,21,Android,184.65449876190476,0.7951420636592327,0.8426966292134831
10873,retained,176,152,295.7100831,3132,193,0,2839.649787,388.0589745,0,0,iPhone,0.0,0.5951775406335476,0.8636363636363636
10874,retained,49,39,105.4357478,3072,25,0,8889.77766066,4668.8217213,9,4,Android,2222.4485589,0.46473801364739786,0.7959183673469388
10875,,19,15,41.20902171,3333,119,116,2678.280035,782.7880486,14,9,iPhone,297.5866705555556,0.46106408770653634,0.7894736842105263
10876,retained,125,101,227.5523465,3420,62,0,1112.024011,429.3349869,28,21,iPhone,52.953524333333334,0.5493241529812131,0.808
10877,retained,160,128,334.0432699,3056,0,0,7128.584448,3152.684147,13,11,Android,648.0531316363636,0.4789798640394641,0.8
10878,retained,55,45,71.82002502,1475,146,54,5003.590456,2672.732273,23,14,iPhone,357.3993182857143,0.765803130598798,0.8181818181818182
10879,retained,4,3,135.501983,1612,371,0,4543.026617,1024.021869,7,3,iPhone,1514.3422056666668,0.029519863189013257,0.75
10880,churned,2,2,454.34351188399995,98,4,34,1752.367164,955.3837894,28,22,iPhone,79.6530529090909,0.004401764895434755,1.0
10881,retained,68,54,190.0117096,1157,0,7,4648.770752,3500.388546,16,9,Android,516.5300835555556,0.35787268133710853,0.7941176470588235
10882,retained,7,7,18.13380172,1780,60,16,6055.318363,1093.581908,11,8,Android,756.914795375,0.38601944082578177,1.0
10883,churned,159,128,248.4139967,485,0,8,794.01944,98.71727355,23,19,iPhone,41.79049684210526,0.6400605525944585,0.8050314465408805
10884,retained,243,201,376.2543623,815,0,133,4417.278732,2549.379984,16,9,Android,490.808748,0.6458396881156904,0.8271604938271605
10885,retained,19,17,70.74485796,61,206,0,2051.903632,188.140852,22,20,Android,102.5951816,0.26857075620595394,0.8947368421052632
10886,retained,243,201,343.7466377,250,67,37,2877.163422,904.4841618,11,11,iPhone,261.5603110909091,0.7069160054216291,0.8271604938271605
10887,retained,21,18,72.57050368,395,197,0,3362.71929,616.7926751,20,14,iPhone,240.194235,0.2893737666834945,0.8571428571428571
10888,retained,134,112,155.3307526,817,163,1,492.1240773,253.5301201,30,21,iPhone,23.43447987142857,0.8626752768337517,0.835820895522388
10889,retained,36,30,63.7790205,2446,24,0,3186.620484,1151.32438,31,23,iPhone,138.5487166956522,0.5644489319179807,0.8333333333333334
10890,retained,68,54,394.4360752,1596,22,190,645.0526973,139.2686121,31,26,iPhone,24.809719126923078,0.17239802410446456,0.7941176470588235
10891,retained,43,43,169.3691751,1228,184,0,3219.263357,1514.51934,26,26,Android,123.81782142307692,0.2538832699315662,1.0
10892,retained,243,201,454.34351188399995,1786,47,0,6407.651979,3995.940802,29,24,iPhone,266.985499125,0.5348144347953228,0.8271604938271605
10893,retained,196,165,202.9988323,1188,136,20,977.1361112,655.1047529,7,7,Android,139.59087302857142,0.9655227952757046,0.8418367346938775
10894,retained,98,79,454.34351188399995,2315,0,2,4136.268954,1358.012998,23,21,iPhone,196.9651882857143,0.215686479876303,0.8061224489795918
10895,retained,4,4,4.380068223,2298,194,0,3224.120203,605.1277819,9,5,Android,644.8240406,0.9132277846714261,1.0
10896,churned,32,26,145.1239448,1952,158,0,7149.312538,4668.8217213,6,6,Android,1191.5520896666667,0.22050117259491694,0.8125
10897,retained,79,65,295.415108,1884,0,0,3235.892169,465.0330916,29,27,iPhone,119.84785811111112,0.26742031081226897,0.8227848101265823
10898,retained,91,73,314.5717573,1321,46,10,3344.133451,1101.914679,20,19,iPhone,176.00702373684211,0.2892821681802011,0.8021978021978022
10899,retained,133,107,212.2511241,874,425,11,2333.912937,858.7406278,24,16,Android,145.8695585625,0.6266162337841772,0.8045112781954887
10900,retained,20,17,20.00491605,63,415,69,8889.77766066,4668.8217213,28,20,Android,444.48971178,0.9997542579040216,0.85
10901,retained,139,111,217.5970658,1350,58,14,8889.77766066,3687.819442,22,18,iPhone,493.87745753333337,0.6387953784623138,0.7985611510791367
10902,retained,115,107,340.1007399,703,110,33,1742.505794,1239.210018,17,12,iPhone,145.20881616666665,0.33813510677399145,0.9304347826086956
10903,retained,173,139,207.3171094,162,47,111,3810.913481,2369.065958,13,13,iPhone,293.1471908461539,0.83447044240913,0.8034682080924855
10904,retained,50,40,147.0605989,1379,18,0,1923.903227,1278.250462,25,25,iPhone,76.95612908,0.33999589539275293,0.8
10905,retained,28,23,60.88629314,3258,77,47,8529.861554,1954.880049,7,3,iPhone,2843.2871846666662,0.4598736194305292,0.8214285714285714
10906,churned,32,30,332.6610293,307,237,62,3714.505182,1962.141648,14,14,iPhone,265.3217987142857,0.09619401487254402,0.9375
10907,retained,157,127,345.7788125,3139,7,0,5817.38831,3438.617689,29,23,iPhone,252.92992652173913,0.4540474844739077,0.8089171974522293
10908,,5,5,142.4525591,1849,68,0,3075.254651,439.2150383,5,3,iPhone,1025.0848836666667,0.03509940454274366,1.0
10909,,52,42,220.7602638,3187,19,60,4732.998662,2458.883472,21,13,Android,364.07682015384614,0.23554963699042292,0.8076923076923077
10910,retained,243,201,352.6721171,2051,0,22,5416.735502,4141.408317,7,1,iPhone,5416.735502,0.6890252679972925,0.8271604938271605
10911,retained,32,32,44.1177191,2576,69,0,1006.312678,641.2341208,26,22,iPhone,45.741485363636365,0.7253321489142895,1.0
10912,churned,44,35,134.4090381,1244,139,2,5174.886131,1735.895336,3,0,iPhone,0.0,0.3273589382230688,0.7954545454545454
10913,retained,80,65,207.9439171,1225,454,0,3037.943153,2283.895007,26,18,Android,168.77461961111112,0.38471911617173243,0.8125
10914,retained,3,3,209.0408638,3026,104,68,6450.338921,2690.387725,16,13,iPhone,496.179917,0.014351261018851568,1.0
10915,churned,121,101,154.405117,1845,58,79,4459.368408,2604.548334,16,15,iPhone,297.29122720000004,0.7836527852894928,0.8347107438016529
10916,retained,113,109,186.2320126,281,1,86,2614.702819,1492.3323,28,27,iPhone,96.84084514814815,0.6067700092073215,0.9646017699115044
10917,retained,3,3,34.18005417,2554,212,3,1762.986354,735.967031,7,7,iPhone,251.85519342857143,0.08777048699452077,1.0
10918,retained,72,58,167.6890243,194,85,7,4426.328573,1962.319724,17,16,iPhone,276.6455358125,0.4293662050963463,0.8055555555555556
10919,retained,5,5,387.8691891,2881,23,9,1738.010925,729.6530477,4,4,iPhone,434.50273125,0.012890944010277922,1.0
10920,,52,48,81.65290301,70,144,86,4424.653129,1589.734742,2,0,Android,0.0,0.6368420237750957,0.9230769230769231
10921,retained,98,98,162.0537012,2012,0,0,3519.525122,1653.64498,1,0,iPhone,0.0,0.6047378077409811,1.0
10922,retained,136,118,346.4386771,2099,7,27,1672.0609,1364.087855,3,1,iPhone,1672.0609,0.39256586804464505,0.8676470588235294
10923,retained,129,105,351.6826348,513,123,7,4121.102258,3345.574159,4,4,iPhone,1030.2755645,0.366807988894196,0.813953488372093
10924,retained,13,13,106.8692781,3398,27,14,2699.700538,1527.784536,19,19,iPhone,142.089502,0.1216439395036954,1.0
10925,churned,49,41,90.62255511,956,59,0,4254.747459,908.2083138,30,26,iPhone,163.64413303846155,0.5407042423436698,0.8367346938775511
10926,retained,39,39,152.0201921,1073,38,0,5108.900311,585.9276342,8,7,iPhone,729.8429015714286,0.25654486723938297,1.0
10927,retained,79,65,305.3352226,2538,151,0,3361.742652,2345.244215,3,0,Android,0.0,0.2587320235356299,0.8227848101265823
10928,retained,60,48,348.2028399,1724,339,53,4514.773977,934.5692717,20,12,iPhone,376.23116475,0.17231335625301428,0.8
10929,retained,12,10,316.1908083,2088,70,35,3018.718797,773.2798856,23,13,iPhone,232.20913823076924,0.03795176736641398,0.8333333333333334
